index_type,trigger_mode,rows_base,run_no,chunk_count,chunk_size,affected_rows,trigger_rows,total_elapsed_ms,avg_elapsed_ms_per_row,measured_at
function_index,without_trigger,50000,5,100,10,1000,0,12.031000,0.01203100000000000000,2026-05-14 04:55:04.611454
function_index,with_trigger,50000,1,100,10,1000,1000,18.359000,0.01835900000000000000,2026-05-14 04:55:04.952214
function_index,with_trigger,50000,2,100,10,1000,1000,17.071000,0.01707100000000000000,2026-05-14 04:55:04.969992
function_index,with_trigger,50000,3,100,10,1000,1000,17.874000,0.01787400000000000000,2026-05-14 04:55:04.988525
function_index,with_trigger,50000,4,100,10,1000,1000,21.532000,0.02153200000000000000,2026-05-14 04:55:05.010758
function_index,with_trigger,50000,5,100,10,1000,1000,21.302000,0.02130200000000000000,2026-05-14 04:55:05.032891
no_extra_index,without_trigger,50000,1,100,10,1000,0,10.478000,0.01047800000000000000,2026-05-14 04:55:01.60003
no_extra_index,without_trigger,50000,2,100,10,1000,0,11.757000,0.01175700000000000000,2026-05-14 04:55:01.612544
no_extra_index,without_trigger,50000,3,100,10,1000,0,12.707000,0.01270700000000000000,2026-05-14 04:55:01.6259
no_extra_index,without_trigger,50000,4,100,10,1000,0,35.923000,0.03592300000000000000,2026-05-14 04:55:01.662861
no_extra_index,without_trigger,50000,5,100,10,1000,0,32.836000,0.03283600000000000000,2026-05-14 04:55:01.69655
no_lookup_index,without_trigger,50000,1,100,10,1000,0,442.725000,0.44272500000000000000,2026-05-14 04:54:59.855225
no_lookup_index,without_trigger,50000,2,100,10,1000,0,351.241000,0.35124100000000000000,2026-05-14 04:55:00.20725
no_lookup_index,without_trigger,50000,3,100,10,1000,0,306.926000,0.30692600000000000000,2026-05-14 04:55:00.515797
no_lookup_index,without_trigger,50000,4,100,10,1000,0,454.756000,0.45475600000000000000,2026-05-14 04:55:00.971545
no_lookup_index,without_trigger,50000,5,100,10,1000,0,341.535000,0.34153500000000000000,2026-05-14 04:55:01.314232
simple_btree,without_trigger,50000,1,100,10,1000,0,11.374000,0.01137400000000000000,2026-05-14 04:55:02.021264
simple_btree,without_trigger,50000,2,100,10,1000,0,13.095000,0.01309500000000000000,2026-05-14 04:55:02.03498
simple_btree,without_trigger,50000,3,100,10,1000,0,12.479000,0.01247900000000000000,2026-05-14 04:55:02.048091
simple_btree,without_trigger,50000,4,100,10,1000,0,18.337000,0.01833700000000000000,2026-05-14 04:55:02.067146
simple_btree,without_trigger,50000,5,100,10,1000,0,19.728000,0.01972800000000000000,2026-05-14 04:55:02.087638
simple_btree,with_trigger,50000,1,100,10,1000,1000,18.021000,0.01802100000000000000,2026-05-14 04:55:02.376154
simple_btree,with_trigger,50000,2,100,10,1000,1000,15.349000,0.01534900000000000000,2026-05-14 04:55:02.392168
simple_btree,with_trigger,50000,3,100,10,1000,1000,18.339000,0.01833900000000000000,2026-05-14 04:55:02.411055
simple_btree,with_trigger,50000,4,100,10,1000,1000,22.538000,0.02253800000000000000,2026-05-14 04:55:02.434425
simple_btree,with_trigger,50000,5,100,10,1000,1000,17.928000,0.01792800000000000000,2026-05-14 04:55:02.45298
unique_btree,without_trigger,50000,1,100,10,1000,0,11.756000,0.01175600000000000000,2026-05-14 04:55:02.7619
unique_btree,without_trigger,50000,2,100,10,1000,0,12.738000,0.01273800000000000000,2026-05-14 04:55:02.775217
unique_btree,without_trigger,50000,3,100,10,1000,0,14.835000,0.01483500000000000000,2026-05-14 04:55:02.790691
unique_btree,without_trigger,50000,4,100,10,1000,0,12.685000,0.01268500000000000000,2026-05-14 04:55:02.803988
unique_btree,without_trigger,50000,5,100,10,1000,0,11.551000,0.01155100000000000000,2026-05-14 04:55:02.816075
unique_btree,with_trigger,50000,1,100,10,1000,1000,17.959000,0.01795900000000000000,2026-05-14 04:55:03.08705
unique_btree,with_trigger,50000,2,100,10,1000,1000,19.064000,0.01906400000000000000,2026-05-14 04:55:03.106806
unique_btree,with_trigger,50000,3,100,10,1000,1000,19.566000,0.01956600000000000000,2026-05-14 04:55:03.127337
unique_btree,with_trigger,50000,4,100,10,1000,1000,19.316000,0.01931600000000000000,2026-05-14 04:55:03.147266
unique_btree,with_trigger,50000,5,100,10,1000,1000,20.765000,0.02076500000000000000,2026-05-14 04:55:03.16869
expression_index,without_trigger,100000,1,100,10,1000,0,19.827000,0.01982700000000000000,2026-05-14 04:55:12.600763
expression_index,without_trigger,100000,2,100,10,1000,0,18.839000,0.01883900000000000000,2026-05-14 04:55:12.620552
expression_index,without_trigger,100000,3,100,10,1000,0,20.335000,0.02033500000000000000,2026-05-14 04:55:12.641523
expression_index,without_trigger,100000,4,100,10,1000,0,30.842000,0.03084200000000000000,2026-05-14 04:55:12.67355
expression_index,without_trigger,100000,5,100,10,1000,0,34.247000,0.03424700000000000000,2026-05-14 04:55:12.708611
expression_index,with_trigger,100000,1,100,10,1000,1000,26.721000,0.02672100000000000000,2026-05-14 04:55:13.406018
expression_index,with_trigger,100000,2,100,10,1000,1000,23.105000,0.02310500000000000000,2026-05-14 04:55:13.430058
expression_index,with_trigger,100000,3,100,10,1000,1000,27.374000,0.02737400000000000000,2026-05-14 04:55:13.458147
expression_index,with_trigger,100000,4,100,10,1000,1000,29.508000,0.02950800000000000000,2026-05-14 04:55:13.488385
expression_index,with_trigger,100000,5,100,10,1000,1000,33.511000,0.03351100000000000000,2026-05-14 04:55:13.522597
function_index,without_trigger,100000,1,100,10,1000,0,12.321000,0.01232100000000000000,2026-05-14 04:55:14.025873
function_index,without_trigger,100000,2,100,10,1000,0,15.634000,0.01563400000000000000,2026-05-14 04:55:14.04213
function_index,without_trigger,100000,3,100,10,1000,0,15.059000,0.01505900000000000000,2026-05-14 04:55:14.058062
function_index,without_trigger,100000,4,100,10,1000,0,14.243000,0.01424300000000000000,2026-05-14 04:55:14.072878
function_index,without_trigger,100000,5,100,10,1000,0,12.808000,0.01280800000000000000,2026-05-14 04:55:14.086269
function_index,with_trigger,100000,1,100,10,1000,1000,20.050000,0.02005000000000000000,2026-05-14 04:55:14.548548
function_index,with_trigger,100000,2,100,10,1000,1000,21.213000,0.02121300000000000000,2026-05-14 04:55:14.570502
function_index,with_trigger,100000,3,100,10,1000,1000,20.605000,0.02060500000000000000,2026-05-14 04:55:14.591828
function_index,with_trigger,100000,4,100,10,1000,1000,22.193000,0.02219300000000000000,2026-05-14 04:55:14.614783
function_index,with_trigger,100000,5,100,10,1000,1000,28.082000,0.02808200000000000000,2026-05-14 04:55:14.64413
no_extra_index,without_trigger,100000,1,100,10,1000,0,11.480000,0.01148000000000000000,2026-05-14 04:55:09.463968
no_extra_index,without_trigger,100000,2,100,10,1000,0,11.498000,0.01149800000000000000,2026-05-14 04:55:09.47634
no_extra_index,without_trigger,100000,3,100,10,1000,0,11.404000,0.01140400000000000000,2026-05-14 04:55:09.488309
no_extra_index,without_trigger,100000,4,100,10,1000,0,11.967000,0.01196700000000000000,2026-05-14 04:55:09.500934
no_extra_index,without_trigger,100000,5,100,10,1000,0,10.875000,0.01087500000000000000,2026-05-14 04:55:09.512402
no_lookup_index,without_trigger,100000,1,100,10,1000,0,709.110000,0.70911000000000000000,2026-05-14 04:55:06.135749
no_lookup_index,without_trigger,100000,2,100,10,1000,0,759.617000,0.75961700000000000000,2026-05-14 04:55:06.896333
no_lookup_index,without_trigger,100000,3,100,10,1000,0,634.460000,0.63446000000000000000,2026-05-14 04:55:07.531566
no_lookup_index,without_trigger,100000,4,100,10,1000,0,721.794000,0.72179400000000000000,2026-05-14 04:55:08.254436
no_lookup_index,without_trigger,100000,5,100,10,1000,0,776.636000,0.77663600000000000000,2026-05-14 04:55:09.032023
simple_btree,without_trigger,100000,1,100,10,1000,0,12.205000,0.01220500000000000000,2026-05-14 04:55:10.03607
simple_btree,without_trigger,100000,2,100,10,1000,0,14.324000,0.01432400000000000000,2026-05-14 04:55:10.051322
simple_btree,without_trigger,100000,3,100,10,1000,0,13.660000,0.01366000000000000000,2026-05-14 04:55:10.065562
simple_btree,without_trigger,100000,4,100,10,1000,0,13.846000,0.01384600000000000000,2026-05-14 04:55:10.079976
simple_btree,without_trigger,100000,5,100,10,1000,0,14.790000,0.01479000000000000000,2026-05-14 04:55:10.095719
simple_btree,with_trigger,100000,1,100,10,1000,1000,22.149000,0.02214900000000000000,2026-05-14 04:55:10.59552
simple_btree,with_trigger,100000,2,100,10,1000,1000,23.760000,0.02376000000000000000,2026-05-14 04:55:10.62025
simple_btree,with_trigger,100000,3,100,10,1000,1000,22.427000,0.02242700000000000000,2026-05-14 04:55:10.643564
simple_btree,with_trigger,100000,4,100,10,1000,1000,24.847000,0.02484700000000000000,2026-05-14 04:55:10.669664
simple_btree,with_trigger,100000,5,100,10,1000,1000,19.956000,0.01995600000000000000,2026-05-14 04:55:10.690477
unique_btree,without_trigger,100000,1,100,10,1000,0,11.296000,0.01129600000000000000,2026-05-14 04:55:11.309276
unique_btree,without_trigger,100000,2,100,10,1000,0,11.852000,0.01185200000000000000,2026-05-14 04:55:11.321702
unique_btree,without_trigger,100000,3,100,10,1000,0,12.148000,0.01214800000000000000,2026-05-14 04:55:11.334484
unique_btree,without_trigger,100000,4,100,10,1000,0,12.885000,0.01288500000000000000,2026-05-14 04:55:11.347998
unique_btree,without_trigger,100000,5,100,10,1000,0,15.409000,0.01540900000000000000,2026-05-14 04:55:11.364128
unique_btree,with_trigger,100000,1,100,10,1000,1000,20.931000,0.02093100000000000000,2026-05-14 04:55:11.86901
unique_btree,with_trigger,100000,2,100,10,1000,1000,21.109000,0.02110900000000000000,2026-05-14 04:55:11.890792
unique_btree,with_trigger,100000,3,100,10,1000,1000,20.404000,0.02040400000000000000,2026-05-14 04:55:11.911865
unique_btree,with_trigger,100000,4,100,10,1000,1000,20.446000,0.02044600000000000000,2026-05-14 04:55:11.933005
unique_btree,with_trigger,100000,5,100,10,1000,1000,20.899000,0.02089900000000000000,2026-05-14 04:55:11.954843
expression_index,without_trigger,250000,1,100,10,1000,0,21.802000,0.02180200000000000000,2026-05-14 04:55:31.104393
expression_index,without_trigger,250000,2,100,10,1000,0,20.393000,0.02039300000000000000,2026-05-14 04:55:31.125385
expression_index,without_trigger,250000,3,100,10,1000,0,20.071000,0.02007100000000000000,2026-05-14 04:55:31.146161
expression_index,without_trigger,250000,4,100,10,1000,0,21.900000,0.02190000000000000000,2026-05-14 04:55:31.169005
expression_index,without_trigger,250000,5,100,10,1000,0,25.148000,0.02514800000000000000,2026-05-14 04:55:31.194892
expression_index,with_trigger,250000,1,100,10,1000,1000,27.735000,0.02773500000000000000,2026-05-14 04:55:32.935014
expression_index,with_trigger,250000,2,100,10,1000,1000,26.810000,0.02681000000000000000,2026-05-14 04:55:32.962742
expression_index,with_trigger,250000,3,100,10,1000,1000,27.216000,0.02721600000000000000,2026-05-14 04:55:32.990672
expression_index,with_trigger,250000,4,100,10,1000,1000,30.340000,0.03034000000000000000,2026-05-14 04:55:33.021666
expression_index,with_trigger,250000,5,100,10,1000,1000,31.228000,0.03122800000000000000,2026-05-14 04:55:33.054087
function_index,without_trigger,250000,1,100,10,1000,0,13.620000,0.01362000000000000000,2026-05-14 04:55:34.25817
function_index,without_trigger,250000,2,100,10,1000,0,15.060000,0.01506000000000000000,2026-05-14 04:55:34.274038
function_index,without_trigger,250000,3,100,10,1000,0,12.102000,0.01210200000000000000,2026-05-14 04:55:34.286835
function_index,without_trigger,250000,4,100,10,1000,0,13.449000,0.01344900000000000000,2026-05-14 04:55:34.30095
function_index,without_trigger,250000,5,100,10,1000,0,12.372000,0.01237200000000000000,2026-05-14 04:55:34.313979
function_index,with_trigger,250000,1,100,10,1000,1000,42.334000,0.04233400000000000000,2026-05-14 04:55:35.466155
function_index,with_trigger,250000,2,100,10,1000,1000,25.704000,0.02570400000000000000,2026-05-14 04:55:35.492836
function_index,with_trigger,250000,3,100,10,1000,1000,20.592000,0.02059200000000000000,2026-05-14 04:55:35.514352
function_index,with_trigger,250000,4,100,10,1000,1000,21.161000,0.02116100000000000000,2026-05-14 04:55:35.536175
function_index,with_trigger,250000,5,100,10,1000,1000,23.690000,0.02369000000000000000,2026-05-14 04:55:35.560892
no_extra_index,without_trigger,250000,1,100,10,1000,0,11.254000,0.01125400000000000000,2026-05-14 04:55:24.731099
no_extra_index,without_trigger,250000,2,100,10,1000,0,13.384000,0.01338400000000000000,2026-05-14 04:55:24.745218
no_extra_index,without_trigger,250000,3,100,10,1000,0,12.295000,0.01229500000000000000,2026-05-14 04:55:24.758251
no_extra_index,without_trigger,250000,4,100,10,1000,0,12.353000,0.01235300000000000000,2026-05-14 04:55:24.771198
no_extra_index,without_trigger,250000,5,100,10,1000,0,14.846000,0.01484600000000000000,2026-05-14 04:55:24.786607
no_lookup_index,without_trigger,250000,1,100,10,1000,0,1703.772000,1.7037720000000000,2026-05-14 04:55:17.226662
no_lookup_index,without_trigger,250000,2,100,10,1000,0,1542.258000,1.5422580000000000,2026-05-14 04:55:18.770088
no_lookup_index,without_trigger,250000,3,100,10,1000,0,1665.290000,1.6652900000000000,2026-05-14 04:55:20.436605
no_lookup_index,without_trigger,250000,4,100,10,1000,0,1658.543000,1.6585430000000000,2026-05-14 04:55:22.09602
no_lookup_index,without_trigger,250000,5,100,10,1000,0,1617.616000,1.6176160000000000,2026-05-14 04:55:23.714835
simple_btree,without_trigger,250000,1,100,10,1000,0,11.547000,0.01154700000000000000,2026-05-14 04:55:25.887468
simple_btree,without_trigger,250000,2,100,10,1000,0,26.232000,0.02623200000000000000,2026-05-14 04:55:25.914492
simple_btree,without_trigger,250000,3,100,10,1000,0,24.209000,0.02420900000000000000,2026-05-14 04:55:25.939614
simple_btree,without_trigger,250000,4,100,10,1000,0,30.619000,0.03061900000000000000,2026-05-14 04:55:25.971564
simple_btree,without_trigger,250000,5,100,10,1000,0,14.727000,0.01472700000000000000,2026-05-14 04:55:25.987181
simple_btree,with_trigger,250000,1,100,10,1000,1000,29.005000,0.02900500000000000000,2026-05-14 04:55:27.110168
simple_btree,with_trigger,250000,2,100,10,1000,1000,33.250000,0.03325000000000000000,2026-05-14 04:55:27.144364
simple_btree,with_trigger,250000,3,100,10,1000,1000,54.506000,0.05450600000000000000,2026-05-14 04:55:27.200355
simple_btree,with_trigger,250000,4,100,10,1000,1000,30.611000,0.03061100000000000000,2026-05-14 04:55:27.23176
simple_btree,with_trigger,250000,5,100,10,1000,1000,23.541000,0.02354100000000000000,2026-05-14 04:55:27.256026
unique_btree,without_trigger,250000,1,100,10,1000,0,12.390000,0.01239000000000000000,2026-05-14 04:55:28.400943
unique_btree,without_trigger,250000,2,100,10,1000,0,13.794000,0.01379400000000000000,2026-05-14 04:55:28.415321
unique_btree,without_trigger,250000,3,100,10,1000,0,12.328000,0.01232800000000000000,2026-05-14 04:55:28.428222
unique_btree,without_trigger,250000,4,100,10,1000,0,14.311000,0.01431100000000000000,2026-05-14 04:55:28.443209
unique_btree,without_trigger,250000,5,100,10,1000,0,18.957000,0.01895700000000000000,2026-05-14 04:55:28.463005
unique_btree,with_trigger,250000,1,100,10,1000,1000,21.143000,0.02114300000000000000,2026-05-14 04:55:29.529022
unique_btree,with_trigger,250000,2,100,10,1000,1000,21.322000,0.02132200000000000000,2026-05-14 04:55:29.551171
unique_btree,with_trigger,250000,3,100,10,1000,1000,21.023000,0.02102300000000000000,2026-05-14 04:55:29.572916
unique_btree,with_trigger,250000,4,100,10,1000,1000,24.151000,0.02415100000000000000,2026-05-14 04:55:29.597762
unique_btree,with_trigger,250000,5,100,10,1000,1000,26.657000,0.02665700000000000000,2026-05-14 04:55:29.625215
expression_index,without_trigger,500000,1,100,10,1000,0,19.957000,0.01995700000000000000,2026-05-14 04:56:08.258868
expression_index,without_trigger,500000,2,100,10,1000,0,53.396000,0.05339600000000000000,2026-05-14 04:56:08.314166
expression_index,without_trigger,500000,3,100,10,1000,0,43.695000,0.04369500000000000000,2026-05-14 04:56:08.358803
expression_index,without_trigger,500000,4,100,10,1000,0,35.670000,0.03567000000000000000,2026-05-14 04:56:08.395308
expression_index,without_trigger,500000,5,100,10,1000,0,21.972000,0.02197200000000000000,2026-05-14 04:56:08.417931
expression_index,with_trigger,500000,1,100,10,1000,1000,31.336000,0.03133600000000000000,2026-05-14 04:56:11.246335
expression_index,with_trigger,500000,2,100,10,1000,1000,27.930000,0.02793000000000000000,2026-05-14 04:56:11.274968
expression_index,with_trigger,500000,3,100,10,1000,1000,26.084000,0.02608400000000000000,2026-05-14 04:56:11.301764
expression_index,with_trigger,500000,4,100,10,1000,1000,30.716000,0.03071600000000000000,2026-05-14 04:56:11.333465
expression_index,with_trigger,500000,5,100,10,1000,1000,77.848000,0.07784800000000000000,2026-05-14 04:56:11.412376
function_index,without_trigger,500000,1,100,10,1000,0,14.787000,0.01478700000000000000,2026-05-14 04:56:13.613967
function_index,without_trigger,500000,2,100,10,1000,0,12.068000,0.01206800000000000000,2026-05-14 04:56:13.626631
function_index,without_trigger,500000,3,100,10,1000,0,13.028000,0.01302800000000000000,2026-05-14 04:56:13.640328
function_index,without_trigger,500000,4,100,10,1000,0,14.818000,0.01481800000000000000,2026-05-14 04:56:13.655801
function_index,without_trigger,500000,5,100,10,1000,0,14.991000,0.01499100000000000000,2026-05-14 04:56:13.671431
function_index,with_trigger,500000,1,100,10,1000,1000,21.789000,0.02178900000000000000,2026-05-14 04:56:15.71092
function_index,with_trigger,500000,2,100,10,1000,1000,24.670000,0.02467000000000000000,2026-05-14 04:56:15.736289
function_index,with_trigger,500000,3,100,10,1000,1000,22.213000,0.02221300000000000000,2026-05-14 04:56:15.759213
function_index,with_trigger,500000,4,100,10,1000,1000,33.094000,0.03309400000000000000,2026-05-14 04:56:15.793119
function_index,with_trigger,500000,5,100,10,1000,1000,29.977000,0.02997700000000000000,2026-05-14 04:56:15.824187
no_extra_index,without_trigger,500000,1,100,10,1000,0,14.011000,0.01401100000000000000,2026-05-14 04:55:56.256971
no_extra_index,without_trigger,500000,2,100,10,1000,0,11.382000,0.01138200000000000000,2026-05-14 04:55:56.26909
no_extra_index,without_trigger,500000,3,100,10,1000,0,12.003000,0.01200300000000000000,2026-05-14 04:55:56.281992
no_extra_index,without_trigger,500000,4,100,10,1000,0,14.053000,0.01405300000000000000,2026-05-14 04:55:56.296954
no_extra_index,without_trigger,500000,5,100,10,1000,0,11.364000,0.01136400000000000000,2026-05-14 04:55:56.308897
no_lookup_index,without_trigger,500000,1,100,10,1000,0,3381.135000,3.3811350000000000,2026-05-14 04:55:40.561654
no_lookup_index,without_trigger,500000,2,100,10,1000,0,3374.683000,3.3746830000000000,2026-05-14 04:55:43.936984
no_lookup_index,without_trigger,500000,3,100,10,1000,0,3449.101000,3.4491010000000000,2026-05-14 04:55:47.38694
no_lookup_index,without_trigger,500000,4,100,10,1000,0,3390.725000,3.3907250000000000,2026-05-14 04:55:50.778789
no_lookup_index,without_trigger,500000,5,100,10,1000,0,3420.910000,3.4209100000000000,2026-05-14 04:55:54.200766
simple_btree,without_trigger,500000,1,100,10,1000,0,11.495000,0.01149500000000000000,2026-05-14 04:55:58.384692
simple_btree,without_trigger,500000,2,100,10,1000,0,14.146000,0.01414600000000000000,2026-05-14 04:55:58.399462
simple_btree,without_trigger,500000,3,100,10,1000,0,12.805000,0.01280500000000000000,2026-05-14 04:55:58.412919
simple_btree,without_trigger,500000,4,100,10,1000,0,13.567000,0.01356700000000000000,2026-05-14 04:55:58.427184
simple_btree,without_trigger,500000,5,100,10,1000,0,12.048000,0.01204800000000000000,2026-05-14 04:55:58.4398
simple_btree,with_trigger,500000,1,100,10,1000,1000,19.247000,0.01924700000000000000,2026-05-14 04:56:00.561871
simple_btree,with_trigger,500000,2,100,10,1000,1000,20.507000,0.02050700000000000000,2026-05-14 04:56:00.584552
simple_btree,with_trigger,500000,3,100,10,1000,1000,21.358000,0.02135800000000000000,2026-05-14 04:56:00.606612
simple_btree,with_trigger,500000,4,100,10,1000,1000,20.817000,0.02081700000000000000,2026-05-14 04:56:00.628191
simple_btree,with_trigger,500000,5,100,10,1000,1000,22.117000,0.02211700000000000000,2026-05-14 04:56:00.651191
unique_btree,without_trigger,500000,1,100,10,1000,0,11.936000,0.01193600000000000000,2026-05-14 04:56:02.933118
unique_btree,without_trigger,500000,2,100,10,1000,0,12.309000,0.01230900000000000000,2026-05-14 04:56:02.946038
unique_btree,without_trigger,500000,3,100,10,1000,0,12.555000,0.01255500000000000000,2026-05-14 04:56:02.959237
unique_btree,without_trigger,500000,4,100,10,1000,0,13.930000,0.01393000000000000000,2026-05-14 04:56:02.97381
unique_btree,without_trigger,500000,5,100,10,1000,0,12.543000,0.01254300000000000000,2026-05-14 04:56:02.986901
unique_btree,with_trigger,500000,1,100,10,1000,1000,25.963000,0.02596300000000000000,2026-05-14 04:56:05.13136
unique_btree,with_trigger,500000,2,100,10,1000,1000,57.265000,0.05726500000000000000,2026-05-14 04:56:05.189639
unique_btree,with_trigger,500000,3,100,10,1000,1000,46.446000,0.04644600000000000000,2026-05-14 04:56:05.237113
unique_btree,with_trigger,500000,4,100,10,1000,1000,34.743000,0.03474300000000000000,2026-05-14 04:56:05.272879
unique_btree,with_trigger,500000,5,100,10,1000,1000,24.754000,0.02475400000000000000,2026-05-14 04:56:05.298378
